2000-01-01 00:04:21 946685061.000000 [message] [main] Starting torctl program on host relayexit2 process id 835
2000-01-01 00:04:21 946685061.000000 [message] [main] entering main loop to watch descriptors
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'AUTHENTICATE'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_processLine] successfully received auth response '250 OK'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'GETINFO status/bootstrap-phase'
2000-01-01 00:04:21 946685061.000000 [info] [_torctl_activate] torctl-sent 'SETEVENTS EXTENDED STATUS_CLIENT'
2000-01-01 00:11:35 946685495.504774 [message] [_torctl_processLine] torctl ready (Bootstrapped 100)
2000-01-01 00:11:35 946685495.504774 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 STATUS_CLIENT NOTICE CIRCUIT_ESTABLISHED
2000-01-01 00:11:35 946685495.504774 [info] [_torctl_activate] torctl-sent 'SETEVENTS BW'
2000-01-01 00:11:35 946685495.504774 [message] [_torctl_processLine] [torctl-log] localhost:9051 250 OK
2000-01-01 00:11:36 946685496.000774 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1643 1860
2000-01-01 00:11:37 946685497.000273 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:11:38 946685498.000121 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:11:39 946685499.000750 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 3258 3276
2000-01-01 00:11:40 946685500.000059 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:11:41 946685501.000059 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:42 946685502.000921 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1086 556
2000-01-01 00:11:43 946685503.000828 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 3682 3680
2000-01-01 00:11:44 946685504.000138 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 121357 120998
2000-01-01 00:11:45 946685505.000138 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 8854 8876
2000-01-01 00:11:46 946685506.000138 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:47 946685507.000897 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:11:48 946685508.000897 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:49 946685509.000897 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:50 946685510.000312 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:11:51 946685511.000218 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 3801 3276
2000-01-01 00:11:52 946685512.000218 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 561
2000-01-01 00:11:53 946685513.000853 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 557
2000-01-01 00:11:54 946685514.000853 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 16
2000-01-01 00:11:55 946685515.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2172 1642
2000-01-01 00:11:56 946685516.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:11:57 946685517.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:58 946685518.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:11:59 946685519.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:00 946685520.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:01 946685521.000262 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:02 946685522.000275 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:12:03 946685523.000275 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:04 946685524.000275 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:05 946685525.000275 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:06 946685526.000432 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:12:07 946685527.000764 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 4243 4759
2000-01-01 00:12:08 946685528.000938 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2172 1647
2000-01-01 00:12:09 946685529.000848 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 2172 2190
2000-01-01 00:12:10 946685530.000848 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:11 946685531.000848 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:12 946685532.000848 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:13 946685533.000886 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:12:14 946685534.000901 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:12:15 946685535.000179 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1647
2000-01-01 00:12:16 946685536.000840 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 18
2000-01-01 00:12:17 946685537.000549 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 558
2000-01-01 00:12:18 946685538.000549 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 16
2000-01-01 00:12:19 946685539.000549 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:20 946685540.000609 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:12:21 946685541.000609 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:22 946685542.000803 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 3801 3814
2000-01-01 00:12:23 946685543.000767 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 41493 524573
2000-01-01 00:12:24 946685544.000102 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 484662 1650
2000-01-01 00:12:25 946685545.000362 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1106
2000-01-01 00:12:26 946685546.000020 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1086 561
2000-01-01 00:12:27 946685547.000859 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1086 560
2000-01-01 00:12:28 946685548.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1646
2000-01-01 00:12:29 946685549.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:30 946685550.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:31 946685551.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:32 946685552.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:33 946685553.000880 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
2000-01-01 00:12:34 946685554.000389 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 1629 1642
2000-01-01 00:12:35 946685555.000389 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:36 946685556.000066 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 3258 3271
2000-01-01 00:12:37 946685557.000066 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 18
2000-01-01 00:12:38 946685558.000066 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 556
2000-01-01 00:12:39 946685559.000460 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 543 14
2000-01-01 00:12:40 946685560.000460 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 558
2000-01-01 00:12:41 946685561.000460 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 14
2000-01-01 00:12:42 946685562.000460 [message] [_torctl_processLine] [torctl-log] localhost:9051 650 BW 0 13
